Identifier,Location,Date,Languages,medium,transcription,translation,url,image_id
 = O.Ber. 1 6 = O.Berenike 1 6 = Inv. BE97-19-A-020 = berenike 6,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;6?rows=3&start=1533&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1534&t=3676",567
 = O.Ber. 1 7 = O.Berenike 1 7 = Inv. BE97-19-A-021 = berenike 7,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;7?rows=3&start=1534&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1535&t=3676",568
 = O.Ber. 1 8 = O.Berenike 1 8 = Inv. BE97-19-A-023 = berenike 8,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;8?rows=3&start=1535&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1536&t=3676",569
 = O.Ber. 1 9 = O.Berenike 1 9 = Inv. BE97-19-A-035 = berenike 9,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;9?rows=3&start=1536&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1537&t=3676",570
 = O.Ber. 1 11 = O.Berenike 1 11 = Inv. BE97-19-A-038 = berenike 11,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;11?rows=3&start=1537&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1538&t=3676",571
 = O.Ber. 1 12 = O.Berenike 1 12 = Inv. BE97-19-A-039 = berenike 12,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;12?rows=3&start=1538&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1539&t=3676",572
 = O.Ber. 1 13 = O.Berenike 1 13 = Inv. BE97-19-A-042 = berenike 13,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;13?rows=3&start=1539&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1540&t=3676",573
 = O.Ber. 1 14 = O.Berenike 1 14 = Inv. BE97-19-A-043 = berenike 14,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;14?rows=3&start=1540&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1541&t=3676",574
 = O.Ber. 1 15 = O.Berenike 1 15 = Inv. BE97-19-A-044 = berenike 15,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;15?rows=3&start=1541&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1542&t=3676",575
 = O.Ber. 1 16 = O.Berenike 1 16 = Inv. BE97-19-A-045 = berenike 16,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;16?rows=3&start=1542&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1543&t=3676",576
 = O.Ber. 1 17 = O.Berenike 1 17 = Inv. BE97-19-A-047 = berenike 17,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;17?rows=3&start=1543&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1544&t=3676",577
 = O.Ber. 1 18 = O.Berenike 1 18 = Inv. BE97-19-A-051 = berenike 18,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;18?rows=3&start=1544&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1545&t=3676",578
 = O.Ber. 1 19 = O.Berenike 1 19 = Inv. BE97-19-A-052 = berenike 19,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;19?rows=3&start=1545&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1546&t=3676",579
 = O.Ber. 1 20 = O.Berenike 1 20 = Inv. BE97-19-A-053 = berenike 20,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;20?rows=3&start=1546&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1547&t=3676",580
 = O.Ber. 1 21 = O.Berenike 1 21 = Inv. BE97-19-A-055 = berenike 21,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;21?rows=3&start=1547&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1548&t=3676",581
 = O.Ber. 1 22 = O.Berenike 1 22 = Inv. BE97-19-A-057 = berenike 22,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;22?rows=3&start=1548&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1549&t=3676",582
 = O.Ber. 1 23 = O.Berenike 1 23 = Inv. BE97-19-A-058 = berenike 23,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;23?rows=3&start=1549&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1550&t=3676",583
 = O.Ber. 1 24 = O Berenike 1 24 = Inv. BE97-19-A-062 = berenike 24,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;24?rows=3&start=1550&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1551&t=3676",584
 = O.Ber. 1 25 = O.Berenike 1 25 = Inv. BE97-19-A-064 = berenike 25,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;25?rows=3&start=1551&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1552&t=3676",585
 = O.Ber. 1 26 = O.Berenike 1 26 = Inv. BE97-19-A-067 = berenike 26,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;26?rows=3&start=1552&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1553&t=3676",586
 = O.Ber. 1 27 = O.Berenike 1 27 = Inv. BE97-19-A-068 = berenike 27,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;27?rows=3&start=1553&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1554&t=3676",587
 = O.Ber. 1 28 = O.Berenike 1 28 = Inv. BE97-19-A-073 = berenike 28,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;28?rows=3&start=1554&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1555&t=3676",588
 = O.Ber. 1 29 = O.Berenike 1 29 = Inv. BE97-19-A-073 = berenike 29,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;29?rows=3&start=1555&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1556&t=3676",589
 = O.Ber. 1 30 = O.Berenike 1 30 = Inv. BE97-19-A-080 = berenike 30,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;30?rows=3&start=1556&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1557&t=3676",590
 = O.Ber. 1 31 = O.Berenike 1 31 = Inv. BE97-19-A-083 = berenike 31,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;31?rows=3&start=1557&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1558&t=3676",591
 = O.Ber. 1 32 = O.Berenike 1 32 = Inv. BE97-19-A-106 = berenike 32,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;32?rows=3&start=1558&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1559&t=3676",592
 = O.Ber. 1 33 = O.Berenike 1 33 = Inv. BE97-19-A-111 = berenike 33,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;33?rows=3&start=1559&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1560&t=3676",593
 = O.Ber. 1 34 = O.Berenike 1 34 = Inv. BE98-19-A-001 = berenike 34,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;34?rows=3&start=1560&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1561&t=3676",594
 = O.Ber. 1 35 = O.Berenike 1 35 = Inv. BE98-19-A-010 = berenike 35,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;35?rows=3&start=1561&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1562&t=3676",595
 = O.Ber. 1 36 = O.Berenike 1 36 = Inv. BE97-19-A-004 = berenike 36,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;36?rows=3&start=1562&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1563&t=3676",596
 = O.Ber. 1 37 = O.Berenike 1 37 = Inv. BE97-19-A-005 = berenike 37,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;37?rows=3&start=1563&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1564&t=3676",597
 = O.Ber. 1 38 = O.Berenike 1 38 = Inv. BE97-19-A-007 = berenike 38,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;38?rows=3&start=1564&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1565&t=3676",598
 = O.Ber. 1 39 = O.Berenike 1 39 = Inv. BE97-19-A-029 = berenike 39,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;39?rows=3&start=1565&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1566&t=3676",599
 = O.Ber. 1 40 = O.Berenike 1 40 = Inv. BE97-19-A-030+031 = berenike 40,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;40?rows=3&start=1566&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1567&t=3676",600
 = O.Ber. 1 41 = O.Berenike 1 41 = Inv. BE97-19-A-046 = berenike 41,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;41?rows=3&start=1567&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1568&t=3676",601
 = O.Ber. 1 42 = O.Berenike 1 42 = Inv. BE97-19-A-061 = berenike 42,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;42?rows=3&start=1568&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1569&t=3676",602
 = O.Ber. 1 43 = O.Berenike 1 43 = Inv. BE97-19-A-074 = berenike 43,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;43?rows=3&start=1569&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1570&t=3676",603
 = O.Ber. 1 44 = O.Berenike 1 44 = Inv. BE97-19-A-075 = berenike 44,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;44?rows=3&start=1570&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1571&t=3676",604
 = O.Ber. 1 45 = O.Berenike 1 45 = Inv. BE97-19-A-076 = berenike 45,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;45?rows=3&start=1571&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1572&t=3676",605
 = O.Ber. 1 46 = O.Berenike 1 46 = Inv. BE97-19-A-078 = berenike 46,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;46?rows=3&start=1572&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1573&t=3676",606
 = O.Ber. 1 47 = O.Berenike 1 47 = Inv. BE97-19-A-085 = berenike 47,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;47?rows=3&start=1573&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1574&t=3676",607
 = O.Ber. 1 48 = O.Berenike 1 48 = Inv. BE97-19-A-092 = berenike 48,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;48?rows=3&start=1574&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1575&t=3676",608
 = O.Ber. 1 49 = O.Berenike 1 49 = Inv. BE97-19-A-096 = berenike 49,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;49?rows=3&start=1575&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1576&t=3676",609
 = O.Ber. 1 50 = O.Berenike 1 50 = Inv. BE97-19-A-008 = berenike 50,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;50?rows=3&start=1576&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1577&t=3676",610
 = O.Ber. 1 51 = O.Berenike 1 51 = Inv. BE97-19-A-014 = berenike 51,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;51?rows=3&start=1577&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1578&t=3676",611
 = O.Ber. 1 52 = O.Berenike 1 52 = Inv. BE97-19-A-018 = berenike 52,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;52?rows=3&start=1578&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1579&t=3676",612
 = O.Ber. 1 53 = O.Berenike 1 53 = Inv. BE97-19-A-019 = berenike 53,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;53?rows=3&start=1579&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1580&t=3676",613
 = O.Ber. 1 54 = O.Berenike 1 54 = Inv. BE97-19-A-027 = berenike 54,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;54?rows=3&start=1580&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1581&t=3676",614
 = O.Ber. 1 55 = O.Berenike 1 55 = Inv. BE97-19-A-032 = berenike 55,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;55?rows=3&start=1581&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1582&t=3676",615
 = O.Ber. 1 56 = O.Berenike 1 56 = Inv. BE97-19-A-050 = berenike 56,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;56?rows=3&start=1582&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1583&t=3676",616
 = O.Ber. 1 57 = O.Berenike 1 57 = Inv BE97-19-A-056 = berenike 57,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;57?rows=3&start=1583&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1584&t=3676",617
 = O.Ber. 1 58 = O.Berenike 1 58 = Inv. BE97-19-A-059 = berenike 58,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;58?rows=3&start=1584&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1585&t=3676",618
 = O.Ber. 1 59 = O.Berenike 1 59 = Inv. BE97-19-A-063 = berenike 59,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;59?rows=3&start=1585&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1586&t=3676",619
 = O.Ber. 1 60 = O.Berenike 1 60 = Inv. BE97-19-A-079 = berenike 60,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;60?rows=3&start=1586&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1587&t=3676",620
 = O.Ber. 1 61 = O.Berenike 1 61 = Inv. BE97-19-A-097 = berenike 61,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;61?rows=3&start=1587&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1588&t=3676",621
 = O.Ber. 1 62 = O.Berenike 1 62 = Inv. BE97-19-A-101 = berenike 62,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;62?rows=3&start=1588&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1589&t=3676",622
 = O.Ber. 1 64 = O.Berenike 1 64 = Inv. BE98-19-A-003 = berenike 64,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;64?rows=3&start=1589&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1590&t=3676",623
 = O.Ber. 1 65 = O.Berenike 1 65 = Inv. BE98-19-A-006 = berenike 65,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;65?rows=3&start=1590&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1591&t=3676",624
 = O.Ber. 1 66 = O.Berenike 1 66 = Inv. BE98-19-A-012+013 = berenike 66,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;66?rows=3&start=1591&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1592&t=3676",625
 = O.Ber. 1 67 = O.Berenike 1 67 = Inv. BE98-19-A-029 = berenike 67,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;67?rows=3&start=1592&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1593&t=3676",626
 = O.Ber. 1 68 = O.Berenike 1 68 = Inv. BE97-19-A-048 = berenike 68,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;68?rows=3&start=1593&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1594&t=3676",627
 = O.Ber. 1 69 = O.Berenike 1 69 = Inv. BE97-19-A-049 = berenike 69,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;69?rows=3&start=1594&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1595&t=3676",628
 = O.Ber. 1 70 = O.Berenike 1 70 = Inv. BE97-19-A-065 = berenike 70,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;70?rows=3&start=1595&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1596&t=3676",629
 = O.Ber. 1 71 = O.Berenike 1 71 = Inv. BE97-19-A-066 = berenike 71,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;71?rows=3&start=1596&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1597&t=3676",630
 = O.Ber. 1 72 = O.Berenike 1 72 = Inv. BE97-19-A-071 = berenike 72,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;72?rows=3&start=1597&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1598&t=3676",631
 = O.Ber. 1 73 = O.Berenike 1 73 = Inv. BE97-19-A-081 = berenike 73,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;73?rows=3&start=1598&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1599&t=3676",632
 = O.Ber. 1 74 = O.Berenike 1 74 = Inv. BE97-19-A-104 = berenike 74,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;74?rows=3&start=1599&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1600&t=3676",633
 = O.Ber. 1 75 = O.Berenike 1 75 = Inv. BE98-19-A-004 = berenike 75,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;75?rows=3&start=1600&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1601&t=3676",634
 = O.Ber. 1 76 = O.Berenike 1 76 = Inv. BE98-19-A-007 = berenike 76,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;76?rows=3&start=1601&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1602&t=3676",635
 = O.Ber. 1 77 = O.Berenike 1 77 = Inv. BE98-19-A-014+015 = berenike 77,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;77?rows=3&start=1602&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1603&t=3676",636
 = O.Ber. 1 78 = O.Berenike 1 78 = Inv. BE98-19-A-031 = berenike 78,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;78?rows=3&start=1603&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1604&t=3676",637
 = O.Ber. 1 79 = O.Berenike 1 79 = Inv. BE98-19-A-060+061+064+065+066+068 = berenike 79,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;79?rows=3&start=1604&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1605&t=3676",638
 = O.Ber. 1 80 = O.Berenike 1 80 = Inv. BE97-19-A-001 = berenike 80,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;80?rows=3&start=1605&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1606&t=3676",639
 = O.Ber. 1 81 = O.Berenike 1 81 = Inv. BE97-19-A-010 = berenike 81,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;81?rows=3&start=1606&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1607&t=3676",640
 = O.Ber. 1 82 = O.Berenike 1 82 = Inv. BE97-19-A-024 = berenike 82,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;82?rows=3&start=1607&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1608&t=3676",641
 = O.Ber. 1 83 = O.Berenike 1 83 = Inv. BE97-19-A-028 = berenike 83,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;83?rows=3&start=1608&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1609&t=3676",642
 = O.Ber. 1 84 = O.Berenike 1 84 = Inv. BE97-19-A-054 = berenike 84,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;84?rows=3&start=1609&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1610&t=3676",643
 = O.Ber. 1 85 = O.Berenike 1 85 = Inv. BE97-19-A-107 = berenike 85,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;85?rows=3&start=1610&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1611&t=3676",644
 = O.Ber. 1 86 = O.Berenike 1 86 = Inv. BE97-19-A-105 = berenike 86,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;86?rows=3&start=1611&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1612&t=3676",645
 = O.Ber. 1 87 = O.Berenike 1 87 = Inv. BE97-19-A-002 = berenike 87,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;87?rows=3&start=1612&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1613&t=3676",646
 = O.Ber. 1 88 = O.Berenike 1 88 = Inv. BE98-19-A-023+024+025+026 = berenike 88,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;88?rows=3&start=1613&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1614&t=3676",647
 = O.Ber. 1 89 = O.Berenike 1 89 = Inv. BE97-19-A-009 = berenike 89,Berenike,26 CE - 75 CE," grc, grc",,,,"/ddbdp/o.berenike;1;89?rows=3&start=1614&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1615&t=3676",648
